,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
18624,1103687112875059968,https://www.airbnb.com/rooms/1103687112875063426,20240929170954,2024-09-30,city scrape,Oliva Mar,"Welcome to our apartments in the heart of Lloret de Mar, where comfort meets the ideal location! Just 5 minutes walk from the crystal clear waters of the Mediterranean, our apartments offer you the perfect combination of proximity to the beach and access to all the attractions that Lloret has to offer, located in the center of the city, with its charming shopping streets, restaurants and exciting nightlife.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEwMzY4NzExMjg3NTA2MzQyNg%3D%3D/original/313dc387-e7e3-44d9-a815-481cfcb87eea.jpeg,440314217,https://www.airbnb.com/users/show/440314217,RomÃ ,2022-01-13,,,within an hour,1.0,0.97,,https://a0.muscache.com/im/pictures/user/User-440314217/original/83e05637-4686-4bca-add1-5a7837c55749.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-440314217/original/83e05637-4686-4bca-add1-5a7837c55749.png?aki_policy=profile_x_medium,,15,15,"['email', 'phone']",t,t,,Lloret de Mar,,41.7012200659647,2.84377556294202,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Heating"", ""Washer"", ""Dishes and silverware"", ""Elevator"", ""Microwave"", ""TV"", ""Long term stays allowed"", ""Kitchen"", ""Air conditioning"", ""Wifi"", ""Cooking basics"", ""Beach access \u2013 Beachfront"", ""Hangers"", ""Refrigerator"", ""Hot water"", ""Dining table"", ""Bathtub""]",64.0,2,365,2,2,1125,1125,2.0,1125.0,,t,21,37,67,342,2024-09-30,2,2,0,2024-04-01,2024-05-09,3.5,3.0,2.5,4.5,4.0,4.5,3.5,HUTB-016723,t,10,10,0,0,0.33
18681,1105649285948969984,https://www.airbnb.com/rooms/1105649285948978622,20240929170954,2024-09-30,previous scrape,House with private pool and sea view,"Holiday home with sea views and private pool in a quiet area, just 10 minutes walk from the beach. Air conditioning with heating function and wifi. On one level it offers a living room with access to the pool terrace, kitchen with dishwasher and washing machine, 4 double bedrooms and 2 bathrooms. Private parking area for two cars.",,https://a0.muscache.com/pictures/miso/Hosting-1105649285948978622/original/fe767695-6976-4c7f-89b2-5bc2607f50b7.jpeg,461023346,https://www.airbnb.com/users/show/461023346,Alicia,2022-05-26,"Pals, Spain","Hola, soy Alicia y trabajo en Fincas y Turismo Pals. Llevamos mÃ¡s de 30 aÃ±os alquilando apartamentos y casas de vacaciones en la Costa Brava. Estaremos encantados de ayudarle!
",within a day,0.79,0.57,f,https://a0.muscache.com/im/pictures/user/ead06116-b48b-4e1c-b910-a811d2186985.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ead06116-b48b-4e1c-b910-a811d2186985.jpg?aki_policy=profile_x_medium,,21,28,"['email', 'phone']",t,t,,Pals,,41.97983,3.20066,Entire home,Entire home/apt,8,,2 baths,4.0,,"[""Heating"", ""Washer"", ""Pets allowed"", ""TV"", ""Clothing storage"", ""Air conditioning"", ""Outdoor dining area"", ""Host greets you"", ""BBQ grill"", ""Wifi"", ""Pool"", ""Dishes and silverware"", ""Microwave"", ""Kitchen"", ""Oven"", ""Coffee maker"", ""Free parking on premises"", ""Toaster"", ""Hot water""]",,4,60,4,4,60,60,4.0,60.0,,t,0,0,0,0,2024-09-30,2,2,1,2024-06-15,2024-09-01,4.0,4.5,2.5,5.0,4.5,5.0,4.5,HUTG-043762,f,21,21,0,0,0.56
18728,1102284637293020032,https://www.airbnb.com/rooms/1102284637293024814,20240929170954,2024-09-30,city scrape,Oliva Mar,"Welcome to our apartments in the heart of Lloret de Mar, where comfort meets the ideal location! Just 5 minutes walk from the crystal clear waters of the Mediterranean, our apartments offer you the perfect combination of proximity to the beach and access to all the attractions that Lloret has to offer, located in the center of the city, with its charming shopping streets, restaurants and exciting nightlife.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEwMjI4NDYzNzI5MzAyNDgxNA%3D%3D/original/f40656e7-5de5-45d5-beef-4b1cc7d8f459.jpeg,440314217,https://www.airbnb.com/users/show/440314217,RomÃ ,2022-01-13,,,within an hour,1.0,0.97,,https://a0.muscache.com/im/pictures/user/User-440314217/original/83e05637-4686-4bca-add1-5a7837c55749.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-440314217/original/83e05637-4686-4bca-add1-5a7837c55749.png?aki_policy=profile_x_medium,,15,15,"['email', 'phone']",t,t,,Lloret de Mar,,41.7008309418285,2.84353828465576,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,0.0,"[""Washer"", ""TV"", ""Central heating"", ""Air conditioning"", ""Essentials"", ""Refrigerator"", ""Long term stays allowed"", ""Elevator"", ""Clothing storage: closet"", ""Wifi"", ""Hot water kettle"", ""Kitchen"", ""Freezer"", ""Bed linens"", ""Bathtub"", ""Smoke alarm"", ""Coffee maker"", ""Cooking basics"", ""Stove"", ""Hot water""]",61.0,2,365,2,2,1125,1125,2.0,1125.0,,t,11,31,61,336,2024-09-30,3,3,0,2024-08-09,2024-08-23,3.33,3.0,2.67,4.67,4.0,4.67,3.33,HUTB-016723,f,10,10,0,0,1.7
18740,1107053431684150016,https://www.airbnb.com/rooms/1107053431684156307,20240929170954,2024-09-30,city scrape,RSM. Apartment at 50m from the beach,2 bedroom apartment with terrace and parking only 50m from Roses' beach.,,https://a0.muscache.com/pictures/prohost-api/Hosting-1107053431684156307/original/b9ac4f28-f465-490a-bf86-8c582ce170fa.jpeg,125245492,https://www.airbnb.com/users/show/125245492,Xavi,2017-04-10,"Catalunya, Spain","Agente inmobiliario con 22 aÃ±os de experiencia en el sector, dispongo de diferentes alojamientos en la zona, siempre accesible al cliente para que su estancia sea lo mÃ¡s cÃ³moda y agradable posible.",within an hour,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/87e002b2-0584-470b-8536-f53e696861d1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/87e002b2-0584-470b-8536-f53e696861d1.jpg?aki_policy=profile_x_medium,,76,93,"['email', 'phone']",t,t,,Roses,,42.264979032,3.170182009,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,"[""TV"", ""Patio or balcony"", ""Free street parking"", ""Refrigerator"", ""Outdoor furniture"", ""Iron"", ""Free washer \u2013 In unit"", ""Smoking allowed"", ""Portable fans"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Microwave"", ""Private entrance"", ""Wine glasses"", ""Kitchen"", ""Beach access \u2013 Beachfront"", ""Hangers"", ""Oven"", ""Freezer"", ""Bathtub"", ""Standalone high chair - always at the listing"", ""Coffee maker"", ""Free parking on premises"", ""Toaster"", ""Hot water""]",142.0,1,365,2,31,999,999,23.7,999.0,,t,0,0,0,0,2024-09-30,3,3,1,2024-05-12,2024-09-19,3.67,3.0,2.67,4.67,4.67,5.0,3.67,HUTG-069789,t,75,75,0,0,0.63
18805,1111505781229420032,https://www.airbnb.com/rooms/1111505781229426145,20240929170954,2024-09-30,city scrape,Casa Mirador d'Emporda,"This family home is close to all sites and amenities: 5 km from the beaches of Empuriabrava and Roses, 15 minutes from Figueres and the Dali Museum, 45 minutes from Girona and its old town (Game of Thrones decor), 45 minutes from the Garrotxa volcanic area, 1 hour from Barcelona... and in the heart of the village of Castello d 'Empuries, Comtale City with rich architectural heritage.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTExMTUwNTc4MTIyOTQyNjE0NQ%3D%3D/original/51569296-4174-440a-9f54-36f00bdc78c5.jpeg,217591506,https://www.airbnb.com/users/show/217591506,Nicolas,2018-09-27,"Provence-Alpes-CÃ´te d'Azur, France",,within a few hours,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/User-217591506/original/0bbe71f2-7a86-4008-8354-70cf7970f4f1.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-217591506/original/0bbe71f2-7a86-4008-8354-70cf7970f4f1.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,CastellÃ³ d'EmpÃºries,,42.2585282,3.0745376,Entire home,Entire home/apt,10,2.0,2 baths,7.0,7.0,"[""Heating"", ""Outlet covers"", ""Washer"", ""Clothing storage"", ""Air conditioning"", ""Outdoor dining area"", ""Refrigerator"", ""Dining table"", ""Hair dryer"", ""BBQ grill"", ""Microwave"", ""Wine glasses"", ""Kitchen"", ""Beach access \u2013 Beachfront"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Books and reading material"", ""Bathtub"", ""Sound system"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Toaster"", ""Hot water""]",257.0,2,365,2,2,365,365,2.0,365.0,,t,29,59,89,364,2024-09-30,2,2,0,2024-06-24,2024-08-25,4.0,4.5,2.5,3.5,4.5,4.5,4.0,HUTG-047707,f,1,1,0,0,0.61
19189,1130898217668320000,https://www.airbnb.com/rooms/1130898217668323500,20240929170954,2024-09-30,city scrape,Nicole: Holiday house in l'Escala with private poo,"Rent a house with a private pool in l'Escala, located in Puig Sec and just 1,000 meters from MontgÃ³ beach. The Nicole house is designed for a family to spend a magnificent holiday in l'Escala, Costa Brava. <br /> <br />The town of l'Escala is located on the Costa Brava, there are many beaches around it and a great cultural heritage, close to the airport and the city of Girona.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1130898217668323500/original/2a17609b-fa91-4f78-a637-3f0d4ea83ff0.jpeg,497533696,https://www.airbnb.com/users/show/497533696,Ideal,2023-01-23,,,within an hour,1.0,0.95,f,https://a0.muscache.com/im/pictures/user/62aaf7b8-6258-43f7-9c30-e3f9d37998a9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/62aaf7b8-6258-43f7-9c30-e3f9d37998a9.jpg?aki_policy=profile_x_medium,,76,78,"['email', 'phone']",t,t,,L'Escala,,42.1097,3.15553,Entire home,Entire home/apt,8,3.0,3 baths,4.0,5.0,"[""Heating"", ""Washer"", ""Dishwasher"", ""TV"", ""Patio or balcony"", ""High chair"", ""Air conditioning"", ""Essentials"", ""Refrigerator"", ""BBQ grill"", ""Crib"", ""Wifi"", ""Pool"", ""Dryer"", ""Backyard"", ""Dishes and silverware"", ""Microwave"", ""Kitchen"", ""Freezer"", ""Bed linens"", ""Oven"", ""Bathtub"", ""Coffee maker"", ""Free parking on premises"", ""Cooking basics"", ""Stove"", ""Hot water""]",225.0,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,1,2024-09-30,2,2,0,2024-08-03,2024-08-24,3.5,5.0,2.5,5.0,5.0,5.0,3.5,HUTG-064435,t,75,75,0,0,1.02
19326,1133777982901609984,https://www.airbnb.com/rooms/1133777982901618790,20240929170954,2024-09-30,city scrape,Rosa Park by Interhome,"All discounts are already included, please go ahead and book the property if your travel dates are available. Below please see all the listing details <br />""Rosa Park"", 3-room apartment 68 m2 on 2nd floor. Living/dining room with digital TV. Exit to the terrace. 1 room with 2 beds (90 cm, length 190 cm). 1 room with 1 french bed (135 cm, length 190 cm), shower/WC. Kitchen (oven, dishwasher, 3 induction hot plates, toaster, kettle, microwave, electric coffee machine). Shower/WC. Heating. Sm...",,https://a0.muscache.com/pictures/prohost-api/Hosting-1133777982901618790/original/bd08c2c3-9288-4a94-9af5-cee4a1af3583.jpeg,107252701,https://www.airbnb.com/users/show/107252701,Nadia - Interhome Group,2016-12-14,Spain,"Hi, my name is Nadia and I'm a part of the Interhome Group Service Team. My colleagues and I are happy to take care of all your questions and wishes. So either me or one of my colleagues will answer you. We'll gladly help you during your travel experience with Airbnb. Interhome has been a leading provider of holiday apartments and holiday homes worldwide since 1965. Our strength lies in a close relationship with our customers: We can satisfy just about any request with more than 33.000 online bookable holiday homes and apartments in more than 31 countries. We welcome and look after our guests on site and offer a comprehensive service. We're looking forward to welcoming you!",within an hour,1.0,0.95,f,https://a0.muscache.com/im/pictures/user/d18aba4e-8e76-4c82-8ec7-a7a5e1d81ef0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d18aba4e-8e76-4c82-8ec7-a7a5e1d81ef0.jpg?aki_policy=profile_x_medium,,119,207,['phone'],t,t,,Castell-Platja d'Aro,,41.8154,3.06231,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,"[""Heating"", ""Dishes and silverware"", ""Dishwasher"", ""Microwave"", ""TV"", ""Elevator"", ""Coffee maker"", ""Private entrance"", ""Kitchen"", ""Wifi"", ""Cooking basics"", ""Pool"", ""Hangers"", ""Refrigerator"", ""Hot water"", ""Hair dryer"", ""Oven"", ""Dedicated workspace""]",100.0,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2024-09-30,2,2,0,2024-07-03,2024-08-24,4.0,4.0,2.5,4.0,4.5,4.0,3.0,HUTG-006140,t,119,119,0,0,0.67
20282,1172412065411279872,https://www.airbnb.com/rooms/1172412065411286902,20240929170954,2024-09-30,city scrape,Can Figueretes II no te dejarÃ¡ indiferente.,If you need relaxation and tranquility it is your place and only 20 minutes from Girona and 15 from the Costa Brava,,https://a0.muscache.com/pictures/hosting/Hosting-1172412065411286902/original/fb185c97-2845-4b83-bab3-50ec47d7a0bb.jpeg,581693130,https://www.airbnb.com/users/show/581693130,Anabella,2024-06-05,"Caldes de Malavella, Spain","HarÃ© todo para que tu estancia sea cÃ³moda, relajada y te contarÃ© cuÃ¡les son las  mejores rutas, restaurantes y lugares que te sorprenderÃ¡n",within an hour,0.9,1.0,,https://a0.muscache.com/im/pictures/user/User-581693130/original/4b68acca-dd96-4806-b4db-cdc54e6eaea2.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-581693130/original/4b68acca-dd96-4806-b4db-cdc54e6eaea2.jpeg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Caldes de Malavella,,41.8349978131535,2.80971083790063,Entire home,Entire home/apt,4,1.0,1 bath,2.0,3.0,"[""Heating"", ""Pets allowed"", ""TV"", ""Coffee maker: espresso machine"", ""Air conditioning"", ""Outdoor dining area"", ""Refrigerator"", ""Hair dryer"", ""Stainless steel oven"", ""Outdoor furniture"", ""Other induction stove"", ""Ethernet connection"", ""Clothing storage: closet"", ""Wifi"", ""Sun loungers"", ""Pool"", ""Dedicated workspace"", ""Outdoor shower"", ""Dishes and silverware"", ""Microwave"", ""Cleaning products"", ""Paid crib - available upon request"", ""Kitchen"", ""Freezer"", ""Bed linens"", ""Free parking on premises""]",115.0,3,8,3,3,8,8,3.0,8.0,,t,18,48,78,258,2024-09-30,2,2,0,2024-07-14,2024-07-21,3.5,3.0,2.5,2.5,3.5,3.5,2.5,HUTG041697,t,1,1,0,0,0.76
20469,1181000663709210112,https://www.airbnb.com/rooms/1181000663709219501,20240929170954,2024-09-30,previous scrape,Temporary Villa in Sant Antoni de Calonge,"House for 6 Guests, Garden, Swimming Pool and Comfort in Sant Antoni de Calonge",,https://a0.muscache.com/pictures/prohost-api/Hosting-1181000663709219501/original/a5c97f24-460e-40d7-9558-60930ce3fe9d.jpeg,389605038,https://www.airbnb.com/users/show/389605038,Winahost,2021-02-22,,,within an hour,0.99,1.0,f,https://a0.muscache.com/im/pictures/user/User-389605038/original/ac32dbc2-adae-4f27-9347-8c88d60ee286.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-389605038/original/ac32dbc2-adae-4f27-9347-8c88d60ee286.png?aki_policy=profile_x_medium,,240,325,"['email', 'phone', 'work_email']",t,t,,Calonge,,41.857584,3.1103129,Entire home,Entire home/apt,6,,3 baths,4.0,,"[""Heating"", ""Washer"", ""Pets allowed"", ""Indoor fireplace"", ""Dishwasher"", ""TV"", ""Patio or balcony"", ""Barbecue utensils"", ""Essentials"", ""Refrigerator"", ""Outdoor furniture"", ""Iron"", ""BBQ grill"", ""Smoking allowed"", ""Pool"", ""Drying rack for clothing"", ""Dryer"", ""Backyard"", ""Dishes and silverware"", ""Microwave"", ""Kitchen"", ""Hangers"", ""Oven"", ""Freezer"", ""Bathtub"", ""Coffee maker"", ""Children\u2019s books and toys"", ""Toaster""]",,1,365,30,31,999,999,30.7,999.0,,t,0,0,0,0,2024-09-30,1,1,1,2024-08-31,2024-08-31,4.0,3.0,2.0,5.0,5.0,5.0,3.0,Exempt,t,90,90,0,0,1.0
20786,1199685080993900032,https://www.airbnb.com/rooms/1199685080993902010,20240929170954,2024-09-30,city scrape,Apartamento Lâ€™escala,"Located in L'Escala, the holiday apartment Apartamento Lâ€™escala has everything you need for a relaxing holiday. The 40 mÂ² property consists of a living room with a sofa bed for 2 people, a kitchen, 2 bedrooms and 1 bathroom and can therefore accommodate 5 people. Additional amenities include Wi-Fi, a TV, a fan as well as a washing machine. This accommodation does not offer: air conditioning. This vacation rental offers a private outdoor area with a garden, open terrace, and barbecue amenities.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1199685080993902010/original/63569d27-1fa0-40c6-a7a6-a7ea76606ec8.jpeg,579350840,https://www.airbnb.com/users/show/579350840,Holidu,2024-05-24,"Palma, Spain","At Holidu, we're on a mission to make the hosting and booking of vacation rentals free of doubt and full of joy. Find the best accommodation in the most beautiful regions in Spain â€“ from traditional white-washed villas on the Costa del Sol to beautiful fincas in Mallorca. Our team of experts work on the ground in local offices with hosts to ensure they offer high-quality vacation rentals so that guests book with peace of mind and confidence.",within an hour,1.0,0.99,f,https://a0.muscache.com/im/pictures/user/User-579350840/original/8f4ea158-e5d4-42aa-b6b0-15be07f47117.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-579350840/original/8f4ea158-e5d4-42aa-b6b0-15be07f47117.png?aki_policy=profile_x_medium,UrbanizaciÃ³n Cerros del Ãguila,972,1130,"['email', 'phone']",t,t,,L'Escala,,42.1123139865113,3.13173825459069,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,3.0,"[""Heating"", ""Washer"", ""Pets allowed"", ""TV"", ""Patio or balcony"", ""Free street parking"", ""Essentials"", ""Refrigerator"", ""BBQ grill"", ""Wifi"", ""Portable fans"", ""Backyard"", ""Dishes and silverware"", ""Microwave"", ""Private entrance"", ""Kitchen"", ""Freezer"", ""Bed linens"", ""Oven"", ""Coffee maker"", ""Free parking on premises"", ""Stove"", ""Toaster""]",141.0,1,365,1,1,1,365,1.0,252.8,,t,29,59,89,364,2024-09-30,2,2,0,2024-07-23,2024-08-16,3.5,3.0,2.5,4.5,3.5,4.5,2.0,HUTG-015057,t,24,24,0,0,0.86
